gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
812639313		http://vertnet.org/resources/norms.html																								urn:catalog:PSM:Mammal:Mammal-02931									en	https://creativecommons.org/publicdomain/zero/1.0/			2016-05-26			http://portal.vertnet.org/o/psm/mammal?id=mammal-02931												PhysicalObject		urn:lsid:biocol.org:col:34825			PSM	Mammal			PreservedSpecimen				urn:catalog:PSM:Mammal:Mammal-02931	Mammal-02931		J. A. Munro									native			requires verification	present								1170																1944	5												| Canada | British Columbia |  |  |  |  |	North America				Canada	CA	British Columbia			Paucheakut Lake	CANADA | British Columbia | Paucheakut Lake												52.9833	-122.95	NAD27	3614						degrees minutes seconds					Gary W. Shugart (PSM)	11/1/2003		BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data	Assumed Puntchesakut Lake, Lake																																					Canis latrans							Mammalia | Carnivora | Canidae | Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans			species				ICZN			
686368392		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								8a909d00-1ed8-11e3-bfac-90b11c41863e										http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 13:59:43																	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				8a909d00-1ed8-11e3-bfac-90b11c41863e	39036		MUNRO J A					UN									Skull Complete																			1945-09-15				1945	9	15												North America				CANADA		BRITISH COLUMBIA	OSOYOOS DIST		OKANAGAN LANDING													50.2333	-119.35	NAD27							degrees minutes seconds					Gary W. Shugart (PSM)	2004-11-03		BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data																																						Canis latrans lestes								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	lestes									
686350611		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								89b81692-1ed8-11e3-bfac-90b11c41863e										http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 10:54:04																	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				89b81692-1ed8-11e3-bfac-90b11c41863e	21105		ALCORN J R					UN									Skull Complete																			1946-07-01				1946	7	1												North America				CANADA		BRITISH COLUMBIA	PEACE RIVER DIST		FORT NELSON, 94 MI S OF; BUCKINGHORSE RIVER													57.44654	-122.69744	NAD27							degrees minutes seconds					Gary W. Shugart (PSM)	2004-11-03		BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data																																						Canis latrans incolatus								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus									
686331958		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								88b4b51b-1ed8-11e3-bfac-90b11c41863e										http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-11 18:15:09																	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				88b4b51b-1ed8-11e3-bfac-90b11c41863e	2123		DYCHE L L					M									Skull Complete																			1889-09-17				1889	9	17												North America				CANADA		BRITISH COLUMBIA			WEST FORK												Locality not found	54.849235	-124.916929	NAD27							degrees minutes seconds					N Slade	2008-10-09		Google Earth																																						Canis latrans incolatus								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus									
686331957		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								88b4b2c0-1ed8-11e3-bfac-90b11c41863e										http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-11 18:15:08																	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				88b4b2c0-1ed8-11e3-bfac-90b11c41863e	2122		MCFADDEN W R					M									Skull Complete																			1888-11-15				1888	11	15												North America				CANADA		BRITISH COLUMBIA	SIMILKAMEEN DIST		KETTLE RIVER													49.078476	-119.002606	NAD27							degrees minutes seconds					N Slade	2008-10-03		Google Earth																																						Canis latrans incolatus								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans	incolatus									
665914510		http://fieldmuseum.org/about/copyright-information																								27c23126-9167-47e8-942f-d097787e7cc2									en	https://creativecommons.org/publicdomain/zero/1.0/			2016-12-16T15:15:15.000CMT								The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-24-sep-2020	FMNH	Mammals		FMNH	PreservedSpecimen				27c23126-9167-47e8-942f-d097787e7cc2	8206	1701	C. K. Worthen					Female									skin,skull									2507541									144496			19		1901	2	19											North America, Canada, British Columbia, Nearctic: Cariboo, Quisnelle	North America				Canada		British Columbia			Cariboo, Quisnelle												degrees minutes seconds	53	-122.5						53	-122.5								MaNIS georeferencing guidelines																																							Canis latrans incolatus							Animalia Chordata Mammalia Carnivora Canidae	Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis				latrans										
4076419612																										153235788										http://creativecommons.org/licenses/by-nc/4.0/			2023-04-02T21:59:47Z			https://www.inaturalist.org/observations/153235788					student_of_life												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/153235788	153235788		student_of_life																																	2021-12-15T22:52:00-08:00	22:52:00-08:00						2021/12/15 10:52 PM																CA	British Columbia				Coquitlam, BC, Canada												49.2897903664	-122.7887944784	EPSG:4326	31																																		346438911				student_of_life		2023-04-02T21:12:48Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4076377896																										152593098										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-29T15:49:18Z			https://www.inaturalist.org/observations/152593098					chris_charlesworth												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152593098	152593098		chris_charlesworth																																	2023-03-17T07:35:00-07:00	07:35:00-07:00						2023/03/17 7:35 AM																CA	British Columbia				Okanagan-Similkameen, BC, Canada												49.0887756526	-119.5358576777	EPSG:4326	223																																		344866505				chris_charlesworth		2023-03-28T05:41:20Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075949791																										152474669										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-27T08:09:02Z			https://www.inaturalist.org/observations/152474669					Jason Alexander												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152474669	152474669		Jason Alexander																																	2023-03-25T17:20:00-07:00	17:20:00-07:00						2023/03/25 5:20 PM																CA	British Columbia				Robert Lake, Kelowna, BC V1V, Canada												49.9364498	-119.4091874	EPSG:4326	459																																		344570351				Jason Alexander		2023-03-27T05:30:07Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075879378																										152210667										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-25T05:34:11Z			https://www.inaturalist.org/observations/152210667					ominous_tyro												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152210667	152210667		ominous_tyro																																	2023-03-23T17:00:22-07:00	17:00:22-07:00						2023-03-23 17:00:22																CA	British Columbia				Kelowna, BC V1V 2Z3, Canada												49.952973761	-119.4018411264	EPSG:4326	138																																		343984334				ominous_tyro		2023-03-25T05:32:53Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075809419																										152251914										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-25T15:33:34Z			https://www.inaturalist.org/observations/152251914					eunicepm												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152251914	152251914		eunicepm																																	2023-03-25T09:29:57-06:00	09:29:57-06:00						2023-03-25 11:29:57-04:00																CA	Alberta				Spirit River No. 133, AB, CA												55.6383840305	-118.8515288442	EPSG:4326	69																																		344078890				eunicepm		2023-03-25T15:32:10Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075802102																										152752633										http://creativecommons.org/licenses/by/4.0/			2023-03-30T01:23:08Z			https://www.inaturalist.org/observations/152752633					Sean Frey												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152752633	152752633		Sean Frey																																	2023-03-29T12:39:07-06:00	12:39:07-06:00						2023-03-29 12:39:07-06:00																CA	Alberta				Grande Prairie, AB, CA												55.2090778726	-118.8976810487	EPSG:4326	8																																		345273520				Sean Frey		2023-03-29T18:39:38Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075778406																										152207461										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-25T14:52:18Z			https://www.inaturalist.org/observations/152207461					L/Dbert												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/152207461	152207461		L/Dbert																																	2023-02-03T10:34:00-08:00	10:34:00-08:00						2023/02/03 10:34 AM																CA	British Columbia				Burnaby, BC, Canada												49.2372382526	-122.9225172863	EPSG:4326	31																																		343976134				L/Dbert		2023-03-25T04:33:25Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075691973																										151902645										http://creativecommons.org/licenses/by/4.0/			2023-03-22T06:21:40Z			https://www.inaturalist.org/observations/151902645					Kalvin Chan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151902645	151902645		Kalvin Chan																																	2023-03-21T17:00:00-07:00	17:00:00-07:00						2023/03/21 5:00 PM																CA	British Columbia				McKinley, Kelowna, BC, Canada												49.9578083333	-119.4088083333	EPSG:4326																																			343229127				Kalvin Chan		2023-03-22T05:43:25Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4075624019																										151903474										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-23T02:54:08Z			https://www.inaturalist.org/observations/151903474					Sean Daniels												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151903474	151903474		Sean Daniels																																	2023-03-17T08:44:00-07:00	08:44:00-07:00						2023/03/17 8:44 AM																CA	British Columbia				East Chilliwack - Southside, Chilliwack, BC, Canada												49.1503080292	-121.9182549038	EPSG:4326	15																																		343231715				Sean Daniels		2023-03-22T06:09:01Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4067725385																										151616963										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-19T18:54:01Z			https://www.inaturalist.org/observations/151616963					narbuckle												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151616963	151616963		narbuckle																																	2023-03-17T10:21:08-07:00	10:21:08-07:00						2023-03-17 10:21:08-07:00																CA	British Columbia				Springfield/Spall, Kelowna, BC, CA												49.8681472717	-119.4629971127	EPSG:4326	132																																		342522842				narbuckle		2023-03-19T15:52:33Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4067676560																										151774819										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-20T23:29:08Z			https://www.inaturalist.org/observations/151774819					harperk												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151774819	151774819		harperk																																	2023-01-09T14:42:39-08:00	14:42:39-08:00						2023-01-09 14:42:39-08:00																CA	British Columbia				W 22nd Ave, Vancouver, BC, CA												49.2530206944	-123.16473538	EPSG:4326	125																																		342907878				harperk		2023-03-20T23:06:10Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4067671515																										151804158										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-21T07:19:13Z			https://www.inaturalist.org/observations/151804158					Frank Lin												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151804158	151804158		Frank Lin																																	2023-03-16T08:40:00-07:00	08:40:00-07:00						2023/03/16 8:40 AM																CA	British Columbia				3250 Stanley Park Dr, Vancouver, BC V6G 3E2, Canada												49.3027665	-123.1312047	EPSG:4326	198																																		342976305				Frank Lin		2023-03-21T05:35:50Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4067534523																										151794183										http://creativecommons.org/licenses/by/4.0/			2023-03-21T03:51:15Z			https://www.inaturalist.org/observations/151794183					Kalvin Chan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151794183	151794183		Kalvin Chan																						Chasing cackling geese with wild abandon.											2023-03-20T17:04:00-07:00	17:04:00-07:00						2023/03/20 5:04 PM																CA	British Columbia				McKinley, Kelowna, BC, Canada												49.9425216667	-119.403	EPSG:4326																																			342954203				Kalvin Chan		2023-03-21T03:05:37Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4067422379																										151669543										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-21T07:42:23Z			https://www.inaturalist.org/observations/151669543					llats												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/151669543	151669543		llats																																	2023-03-19T15:46:23-07:00	15:46:23-07:00						2023-03-19 15:46:23-07:00																CA	British Columbia				Beaver Point Road, Thompson-Nicola, BC, CA												50.2164116667	-120.4918366667	EPSG:4326	7																																		342636037				llats		2023-03-19T23:12:16Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4063021890																										150761735										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-10T23:53:27Z			https://www.inaturalist.org/observations/150761735					gibuuwatcher												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150761735	150761735		gibuuwatcher																																	2023-03-03T14:33:14-08:00	14:33:14-08:00						2023-03-03 14:33:14-08:00																CA	British Columbia				Strathcona Park, Vancouver, BC, CA												49.275425	-123.0880805	EPSG:4326	31																																		340337760				gibuuwatcher		2023-03-10T21:06:36Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062971224																										150993966										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-13T06:35:41Z			https://www.inaturalist.org/observations/150993966					Sean Daniels												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150993966	150993966		Sean Daniels																																	2023-03-09T11:08:00-08:00	11:08:00-08:00						2023/03/09 11:08 AM																CA	British Columbia				East Chilliwack - Southside, Chilliwack, BC, Canada												49.1437094833	-121.8966374153	EPSG:4326	15																																		340912609				Sean Daniels		2023-03-13T01:12:37Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062854173																										150991681										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-14T18:34:21Z			https://www.inaturalist.org/observations/150991681					BentleyC												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150991681	150991681		BentleyC																																	2023-03-11T17:04:00-08:00	17:04:00-08:00						2023/03/11 5:04 PM																CA	British Columbia				East Chilliwack - Southside, Chilliwack, BC, Canada												49.1255075821	-121.8951505826	EPSG:4326	31																																		340906870				BentleyC		2023-03-13T00:48:44Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062789230																										150993973										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-13T02:56:56Z			https://www.inaturalist.org/observations/150993973					Sean Daniels												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150993973	150993973		Sean Daniels																																	2023-03-09T11:47:00-08:00	11:47:00-08:00						2023/03/09 11:47 AM																CA	British Columbia				Rosedale, Chilliwack, BC, Canada												49.2051484402	-121.8821314	EPSG:4326	15																																		340912617				Sean Daniels		2023-03-13T01:12:39Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062768679																										150594025										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-09T01:00:33Z			https://www.inaturalist.org/observations/150594025					Creature_Librarian												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150594025	150594025		Creature_Librarian																																	2023-03-05T13:19:00-08:00	13:19:00-08:00						2023/03/05 1:19 PM																CA	British Columbia				Surrey, BC, Canada												49.144386342	-122.7335883969	EPSG:4326	23																																		339697095				Creature_Librarian		2023-03-08T19:38:49Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062545930																										150785672										http://creativecommons.org/licenses/by/4.0/			2023-03-23T21:25:58Z			https://www.inaturalist.org/observations/150785672					John D Reynolds												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150785672	150785672		John D Reynolds																						Belcarra, BC, Canada											2023-01-14T11:42:00-08:00	11:42:00-08:00						2023/01/14 11:42 AM																CA	British Columbia				Port Moody, BC, Canada												49.3052252587	-122.9211584257	EPSG:4326	200																																		340400937				John D Reynolds		2023-03-11T02:50:01Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4062545191																										150999946										http://creativecommons.org/licenses/by-nc/4.0/			2023-03-13T08:13:06Z			https://www.inaturalist.org/observations/150999946					sidalcea												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150999946	150999946		sidalcea																						Dead in bushes											2023-03-12T14:09:28-07:00	14:09:28-07:00						2023-03-12 14:09:28																CA	British Columbia				Agassiz, BC V0M 1A3, Canada												49.2805638	-121.7753763	EPSG:4326																																			340927584				sidalcea		2023-03-13T02:24:10Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4046750998																										149601651										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-25T07:20:57Z			https://www.inaturalist.org/observations/149601651					Sean Vanderluit												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149601651	149601651		Sean Vanderluit																																	2023-02-24T15:33:00-08:00	15:33:00-08:00						2023/02/24 3:33 PM																CA	British Columbia				Southlands, Vancouver, BC, Canada												49.2305777011	-123.1940305981	EPSG:4326	15																																		336549706				Sean Vanderluit		2023-02-25T02:04:27Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039347699																										148860568										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-19T00:01:40Z			https://www.inaturalist.org/observations/148860568					FreckLes												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/148860568	148860568		FreckLes																																	2023-02-15T13:16:00-08:00	13:16:00-08:00						2023/02/15 1:16 PM																CA	British Columbia				McKinley, Kelowna, BC, Canada												49.93934467	-119.4019031561	EPSG:4326	91																																		334262381				FreckLes		2023-02-15T23:29:29Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039321055																										149263349										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-20T21:00:13Z			https://www.inaturalist.org/observations/149263349					jefvreys												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149263349	149263349		jefvreys																																	2022-10-28T12:33:00-07:00	12:33:00-07:00						2022/10/28 12:33 PM																CA	British Columbia				Okanagan-Similkameen, BC, Canada												49.3151635236	-119.6676959283	EPSG:4326	488																																		335539705				jefvreys		2023-02-20T20:58:04Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039263128																										149353615										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-22T09:44:29Z			https://www.inaturalist.org/observations/149353615					sarasage												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149353615	149353615		sarasage																																	2023-02-13T10:32:00-08:00	10:32:00-08:00						2023/02/13 10:32 AM																CA	British Columbia				Shaughnessy, Vancouver, BC, Canada												49.2392079411	-123.1310608713	EPSG:4326	15																																		335792047				sarasage		2023-02-21T21:34:16Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039262693																										149070046										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-19T20:15:50Z			https://www.inaturalist.org/observations/149070046					Steve Ansell												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149070046	149070046		Steve Ansell																																	2015-02-17T14:36:00-08:00	14:36:00-08:00						2015/02/17 2:36 PM																CA	British Columbia				Metro Vancouver, BC, Canada												49.3032270805	-123.0066615691	EPSG:4326	50																																		334958363				Steve Ansell		2023-02-18T20:49:47Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039187911																										148863568										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-16T02:33:51Z			https://www.inaturalist.org/observations/148863568					Tracy												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/148863568	148863568		Tracy																						2, doing number 2 :D											2019-04-13T19:50:00-07:00	19:50:00-07:00						2019/04/13 7:50 PM																CA	British Columbia				Vancouver, BC V6P 3M7, Canada												49.2229032	-123.1205291	EPSG:4326	171																																		334272849				Tracy		2023-02-16T00:17:40Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4039139630																										149075925										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-19T02:46:12Z			https://www.inaturalist.org/observations/149075925					Derek Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149075925	149075925		Derek Wilson																						This lonely coyote howled for about an hour on top of the dike of Burrard Products Terminal, Port Moody, BC. It was repeatedly making a short howl followed by a few yips. It was looking mainly to the West where the rest of the Terminal pack may be; or maybe it was calling for a mate?											2023-02-18T13:33:00-08:00	13:33:00-08:00						2023/02/18 1:33 PM																CA	British Columbia				Port Moody, BC, Canada												49.2758925547	-122.8877299317	EPSG:4326	50																																		334976769				Derek Wilson		2023-02-18T21:57:30Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4034989709																										148678207										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-15T06:03:12Z			https://www.inaturalist.org/observations/148678207					travis9978												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/148678207	148678207		travis9978																																	2023-02-12T15:19:30-08:00	15:19:30-08:00						2023-02-12 15:19:30-08:00																CA	British Columbia				Mail Rd, Kelowna, BC, CA												49.9172541072	-119.4194186616	EPSG:4326	9																																		333618872				travis9978		2023-02-13T07:50:02Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4034936384																										148636993										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-13T05:09:41Z			https://www.inaturalist.org/observations/148636993					Joseph Litke												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/148636993	148636993		Joseph Litke																																	2023-02-11T09:29:39-07:00	09:29:39-07:00						2023-02-11 09:29:39-07:00																CA	Alberta				Fairview No. 136, AB, CA												55.9293163029	-118.5806209479	EPSG:4326	2047																																		333513440				Joseph Litke		2023-02-12T21:13:10Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
4034769014																										148740848										http://creativecommons.org/licenses/by-nc/4.0/			2023-02-15T04:47:40Z			https://www.inaturalist.org/observations/148740848					Alan Burger												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/148740848	148740848		Alan Burger																																	2023-02-12T08:12:00-08:00	08:12:00-08:00						2023/02/12 8:12 AM																CA	British Columbia				Mamit Lake area, Thompson-Nicola, BC, Canada												50.3579211973	-120.8044077238	EPSG:4326	122																																		333819909				Alan Burger		2023-02-14T04:31:23Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
